Electrification Scenarios,Year,PADD,API Level,Sul Level,Attribute,Value,,,
LOW,2019,U.S.,HEAVY,SOUR,4,3894.888475,23.17993395,45.31651675,54.91609586
LOW,2019,U.S.,HEAVY,SOUR,5,353.2636,2.102403436,45.31651675,54.91609586
LOW,2019,U.S.,HEAVY,SOUR,6,7614.46427,45.31651675,45.31651675,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SOUR,0,24.2991,2.684967108,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SOUR,1,486.75375,53.78461788,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SOUR,2,0,0,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SOUR,3,145.236,16.04807927,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SOUR,4,115.9095,12.80760172,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SOUR,5,0,0,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SOUR,6,132.80715,14.67473402,14.67473402,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SOUR,0,23.011185,0.613639812,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SOUR,1,566.8817142,15.11704802,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SOUR,2,0,0,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SOUR,3,477.7227,12.73944249,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SOUR,4,1477.159665,39.39145157,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SOUR,5,0,0,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SOUR,6,1205.17455,32.1384181,32.1384181,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SOUR,0,272.4258,3.038489587,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SOUR,1,633.0198,7.060359447,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SOUR,2,272.15624,3.035483061,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SOUR,3,929.223,10.36404925,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SOUR,4,1900.3612,21.19559791,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SOUR,5,34.96,0.389924875,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SOUR,6,4923.6836,54.91609586,54.91609586,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SOUR,0,13.69197,2.179297043,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SOUR,1,212.2416,33.78166118,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SOUR,2,0,0,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SOUR,3,66.62844,10.60498689,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SOUR,4,202.36851,32.21020025,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SOUR,5,0,0,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SOUR,6,133.34409,21.22385465,21.22385465,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SOUR,0,173.3598,6.788345153,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SOUR,1,198.912,7.788906719,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SOUR,2,216.45,8.475651843,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SOUR,3,228.216,8.936379584,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SOUR,4,199.0896,7.7958611,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SOUR,5,318.3036,12.46398935,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SOUR,6,1219.45488,47.75086626,47.75086626,54.91609586
MEDIUM,2019,U.S.,HEAVY,SOUR,0,506.787855,3.016083536,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SOUR,1,2097.808864,12.48484295,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SOUR,2,488.60624,2.907877964,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SOUR,3,1847.02614,10.99234142,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SOUR,4,3894.888475,23.17993395,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SOUR,5,353.2636,2.102403436,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SOUR,6,7614.46427,45.31651675,45.31651675,54.91609586
HIGH,2019,PADD 1,HEAVY,SOUR,0,24.2991,2.684967108,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SOUR,1,486.75375,53.78461788,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SOUR,2,0,0,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SOUR,3,145.236,16.04807927,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SOUR,4,115.9095,12.80760172,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SOUR,5,0,0,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SOUR,6,132.80715,14.67473402,14.67473402,54.91609586
HIGH,2019,PADD 2,HEAVY,SOUR,0,23.011185,0.613639812,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SOUR,1,566.8817142,15.11704802,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SOUR,2,0,0,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SOUR,3,477.7227,12.73944249,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SOUR,4,1477.159665,39.39145157,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SOUR,5,0,0,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SOUR,6,1205.17455,32.1384181,32.1384181,54.91609586
HIGH,2019,PADD 3,HEAVY,SOUR,0,272.4258,3.038489587,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SOUR,1,633.0198,7.060359447,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SOUR,2,272.15624,3.035483061,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SOUR,3,929.223,10.36404925,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SOUR,4,1900.3612,21.19559791,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SOUR,5,34.96,0.389924875,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SOUR,6,4923.6836,54.91609586,54.91609586,54.91609586
HIGH,2019,PADD 4,HEAVY,SOUR,0,13.69197,2.179297043,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SOUR,1,212.2416,33.78166118,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SOUR,2,0,0,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SOUR,3,66.62844,10.60498689,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SOUR,4,202.36851,32.21020025,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SOUR,5,0,0,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SOUR,6,133.34409,21.22385465,21.22385465,54.91609586
HIGH,2019,PADD 5,HEAVY,SOUR,0,173.3598,6.788345153,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SOUR,1,198.912,7.788906719,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SOUR,2,216.45,8.475651843,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SOUR,3,228.216,8.936379584,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SOUR,4,199.0896,7.7958611,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SOUR,5,318.3036,12.46398935,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SOUR,6,1219.45488,47.75086626,47.75086626,54.91609586
HIGH,2019,U.S.,HEAVY,SOUR,0,506.787855,3.016083536,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SOUR,1,2097.808864,12.48484295,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SOUR,2,488.60624,2.907877964,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SOUR,3,1847.02614,10.99234142,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SOUR,4,3894.888475,23.17993395,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SOUR,5,353.2636,2.102403436,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SOUR,6,7614.46427,45.31651675,45.31651675,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SOUR,0,24.2991,2.684967108,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SOUR,1,486.75375,53.78461788,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SOUR,2,0,0,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SOUR,3,145.236,16.04807927,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SOUR,4,115.9095,12.80760172,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SOUR,5,0,0,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SOUR,6,132.80715,14.67473402,14.67473402,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SOUR,0,23.011185,0.613639812,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SOUR,1,566.8817142,15.11704802,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SOUR,2,0,0,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SOUR,3,477.7227,12.73944249,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SOUR,4,1477.159665,39.39145157,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SOUR,5,0,0,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SOUR,6,1205.17455,32.1384181,32.1384181,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SOUR,0,272.4258,3.038489587,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SOUR,1,633.0198,7.060359447,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SOUR,2,272.15624,3.035483061,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SOUR,3,929.223,10.36404925,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SOUR,4,1900.3612,21.19559791,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SOUR,5,34.96,0.389924875,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SOUR,6,4923.6836,54.91609586,54.91609586,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SOUR,0,13.69197,2.179297043,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SOUR,1,212.2416,33.78166118,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SOUR,2,0,0,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SOUR,3,66.62844,10.60498689,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SOUR,4,202.36851,32.21020025,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SOUR,5,0,0,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SOUR,6,133.34409,21.22385465,21.22385465,54.91609586
REFERENCE,2019,PADD 5,HEAVY,SOUR,0,173.3598,6.788345153,47.75086626,54.91609586
REFERENCE,2019,PADD 5,HEAVY,SOUR,1,198.912,7.788906719,47.75086626,54.91609586
REFERENCE,2019,PADD 5,HEAVY,SOUR,2,216.45,8.475651843,47.75086626,54.91609586
REFERENCE,2019,PADD 5,HEAVY,SOUR,3,228.216,8.936379584,47.75086626,54.91609586
REFERENCE,2019,PADD 5,HEAVY,SOUR,4,199.0896,7.7958611,47.75086626,54.91609586
REFERENCE,2019,PADD 5,HEAVY,SOUR,5,318.3036,12.46398935,47.75086626,54.91609586
REFERENCE,2019,PADD 5,HEAVY,SOUR,6,1219.45488,47.75086626,47.75086626,54.91609586
REFERENCE,2019,U.S.,HEAVY,SOUR,0,506.787855,3.016083536,45.31651675,54.91609586
REFERENCE,2019,U.S.,HEAVY,SOUR,1,2097.808864,12.48484295,45.31651675,54.91609586
REFERENCE,2019,U.S.,HEAVY,SOUR,2,488.60624,2.907877964,45.31651675,54.91609586
REFERENCE,2019,U.S.,HEAVY,SOUR,3,1847.02614,10.99234142,45.31651675,54.91609586
REFERENCE,2019,U.S.,HEAVY,SOUR,4,3894.888475,23.17993395,45.31651675,54.91609586
REFERENCE,2019,U.S.,HEAVY,SOUR,5,353.2636,2.102403436,45.31651675,54.91609586
REFERENCE,2019,U.S.,HEAVY,SOUR,6,7614.46427,45.31651675,45.31651675,54.91609586
LOW,2019,PADD 1,HEAVY,SWEET,0,24.2991,2.684967108,14.67473402,54.91609586
LOW,2019,PADD 1,HEAVY,SWEET,1,486.75375,53.78461788,14.67473402,54.91609586
LOW,2019,PADD 1,HEAVY,SWEET,2,0,0,14.67473402,54.91609586
LOW,2019,PADD 1,HEAVY,SWEET,3,145.236,16.04807927,14.67473402,54.91609586
LOW,2019,PADD 1,HEAVY,SWEET,4,115.9095,12.80760172,14.67473402,54.91609586
LOW,2019,PADD 1,HEAVY,SWEET,5,0,0,14.67473402,54.91609586
LOW,2019,PADD 1,HEAVY,SWEET,6,132.80715,14.67473402,14.67473402,54.91609586
LOW,2019,PADD 2,HEAVY,SWEET,0,23.011185,0.613639812,32.1384181,54.91609586
LOW,2019,PADD 2,HEAVY,SWEET,1,566.8817142,15.11704802,32.1384181,54.91609586
LOW,2019,PADD 2,HEAVY,SWEET,2,0,0,32.1384181,54.91609586
LOW,2019,PADD 2,HEAVY,SWEET,3,477.7227,12.73944249,32.1384181,54.91609586
LOW,2019,PADD 2,HEAVY,SWEET,4,1477.159665,39.39145157,32.1384181,54.91609586
LOW,2019,PADD 2,HEAVY,SWEET,5,0,0,32.1384181,54.91609586
LOW,2019,PADD 2,HEAVY,SWEET,6,1205.17455,32.1384181,32.1384181,54.91609586
LOW,2019,PADD 3,HEAVY,SWEET,0,272.4258,3.038489587,54.91609586,54.91609586
LOW,2019,PADD 3,HEAVY,SWEET,1,633.0198,7.060359447,54.91609586,54.91609586
LOW,2019,PADD 3,HEAVY,SWEET,2,272.15624,3.035483061,54.91609586,54.91609586
LOW,2019,PADD 3,HEAVY,SWEET,3,929.223,10.36404925,54.91609586,54.91609586
LOW,2019,PADD 3,HEAVY,SWEET,4,1900.3612,21.19559791,54.91609586,54.91609586
LOW,2019,PADD 3,HEAVY,SWEET,5,34.96,0.389924875,54.91609586,54.91609586
LOW,2019,PADD 3,HEAVY,SWEET,6,4923.6836,54.91609586,54.91609586,54.91609586
LOW,2019,PADD 4,HEAVY,SWEET,0,13.69197,2.179297043,21.22385465,54.91609586
LOW,2019,PADD 4,HEAVY,SWEET,1,212.2416,33.78166118,21.22385465,54.91609586
LOW,2019,PADD 4,HEAVY,SWEET,2,0,0,21.22385465,54.91609586
LOW,2019,PADD 4,HEAVY,SWEET,3,66.62844,10.60498689,21.22385465,54.91609586
LOW,2019,PADD 4,HEAVY,SWEET,4,202.36851,32.21020025,21.22385465,54.91609586
LOW,2019,PADD 4,HEAVY,SWEET,5,0,0,21.22385465,54.91609586
LOW,2019,PADD 4,HEAVY,SWEET,6,133.34409,21.22385465,21.22385465,54.91609586
LOW,2019,PADD 5,HEAVY,SWEET,0,173.3598,6.788345153,47.75086626,54.91609586
LOW,2019,PADD 5,HEAVY,SWEET,1,198.912,7.788906719,47.75086626,54.91609586
LOW,2019,PADD 5,HEAVY,SWEET,2,216.45,8.475651843,47.75086626,54.91609586
LOW,2019,PADD 5,HEAVY,SWEET,3,228.216,8.936379584,47.75086626,54.91609586
LOW,2019,PADD 5,HEAVY,SWEET,4,199.0896,7.7958611,47.75086626,54.91609586
LOW,2019,PADD 5,HEAVY,SWEET,5,318.3036,12.46398935,47.75086626,54.91609586
LOW,2019,PADD 5,HEAVY,SWEET,6,1219.45488,47.75086626,47.75086626,54.91609586
LOW,2019,U.S.,HEAVY,SWEET,0,506.787855,3.016083536,45.31651675,54.91609586
LOW,2019,U.S.,HEAVY,SWEET,1,2097.808864,12.48484295,45.31651675,54.91609586
LOW,2019,U.S.,HEAVY,SWEET,2,488.60624,2.907877964,45.31651675,54.91609586
LOW,2019,U.S.,HEAVY,SWEET,3,1847.02614,10.99234142,45.31651675,54.91609586
LOW,2019,U.S.,HEAVY,SWEET,4,3894.888475,23.17993395,45.31651675,54.91609586
LOW,2019,U.S.,HEAVY,SWEET,5,353.2636,2.102403436,45.31651675,54.91609586
LOW,2019,U.S.,HEAVY,SWEET,6,7614.46427,45.31651675,45.31651675,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SWEET,0,24.2991,2.684967108,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SWEET,1,486.75375,53.78461788,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SWEET,2,0,0,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SWEET,3,145.236,16.04807927,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SWEET,4,115.9095,12.80760172,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SWEET,5,0,0,14.67473402,54.91609586
MEDIUM,2019,PADD 1,HEAVY,SWEET,6,132.80715,14.67473402,14.67473402,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SWEET,0,23.011185,0.613639812,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SWEET,1,566.8817142,15.11704802,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SWEET,2,0,0,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SWEET,3,477.7227,12.73944249,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SWEET,4,1477.159665,39.39145157,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SWEET,5,0,0,32.1384181,54.91609586
MEDIUM,2019,PADD 2,HEAVY,SWEET,6,1205.17455,32.1384181,32.1384181,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SWEET,0,272.4258,3.038489587,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SWEET,1,633.0198,7.060359447,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SWEET,2,272.15624,3.035483061,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SWEET,3,929.223,10.36404925,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SWEET,4,1900.3612,21.19559791,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SWEET,5,34.96,0.389924875,54.91609586,54.91609586
MEDIUM,2019,PADD 3,HEAVY,SWEET,6,4923.6836,54.91609586,54.91609586,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SWEET,0,13.69197,2.179297043,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SWEET,1,212.2416,33.78166118,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SWEET,2,0,0,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SWEET,3,66.62844,10.60498689,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SWEET,4,202.36851,32.21020025,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SWEET,5,0,0,21.22385465,54.91609586
MEDIUM,2019,PADD 4,HEAVY,SWEET,6,133.34409,21.22385465,21.22385465,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SWEET,0,173.3598,6.788345153,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SWEET,1,198.912,7.788906719,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SWEET,2,216.45,8.475651843,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SWEET,3,228.216,8.936379584,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SWEET,4,199.0896,7.7958611,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SWEET,5,318.3036,12.46398935,47.75086626,54.91609586
MEDIUM,2019,PADD 5,HEAVY,SWEET,6,1219.45488,47.75086626,47.75086626,54.91609586
MEDIUM,2019,U.S.,HEAVY,SWEET,0,506.787855,3.016083536,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SWEET,1,2097.808864,12.48484295,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SWEET,2,488.60624,2.907877964,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SWEET,3,1847.02614,10.99234142,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SWEET,4,3894.888475,23.17993395,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SWEET,5,353.2636,2.102403436,45.31651675,54.91609586
MEDIUM,2019,U.S.,HEAVY,SWEET,6,7614.46427,45.31651675,45.31651675,54.91609586
HIGH,2019,PADD 1,HEAVY,SWEET,0,24.2991,2.684967108,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SWEET,1,486.75375,53.78461788,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SWEET,2,0,0,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SWEET,3,145.236,16.04807927,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SWEET,4,115.9095,12.80760172,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SWEET,5,0,0,14.67473402,54.91609586
HIGH,2019,PADD 1,HEAVY,SWEET,6,132.80715,14.67473402,14.67473402,54.91609586
HIGH,2019,PADD 2,HEAVY,SWEET,0,23.011185,0.613639812,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SWEET,1,566.8817142,15.11704802,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SWEET,2,0,0,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SWEET,3,477.7227,12.73944249,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SWEET,4,1477.159665,39.39145157,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SWEET,5,0,0,32.1384181,54.91609586
HIGH,2019,PADD 2,HEAVY,SWEET,6,1205.17455,32.1384181,32.1384181,54.91609586
HIGH,2019,PADD 3,HEAVY,SWEET,0,272.4258,3.038489587,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SWEET,1,633.0198,7.060359447,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SWEET,2,272.15624,3.035483061,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SWEET,3,929.223,10.36404925,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SWEET,4,1900.3612,21.19559791,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SWEET,5,34.96,0.389924875,54.91609586,54.91609586
HIGH,2019,PADD 3,HEAVY,SWEET,6,4923.6836,54.91609586,54.91609586,54.91609586
HIGH,2019,PADD 4,HEAVY,SWEET,0,13.69197,2.179297043,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SWEET,1,212.2416,33.78166118,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SWEET,2,0,0,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SWEET,3,66.62844,10.60498689,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SWEET,4,202.36851,32.21020025,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SWEET,5,0,0,21.22385465,54.91609586
HIGH,2019,PADD 4,HEAVY,SWEET,6,133.34409,21.22385465,21.22385465,54.91609586
HIGH,2019,PADD 5,HEAVY,SWEET,0,173.3598,6.788345153,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SWEET,1,198.912,7.788906719,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SWEET,2,216.45,8.475651843,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SWEET,3,228.216,8.936379584,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SWEET,4,199.0896,7.7958611,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SWEET,5,318.3036,12.46398935,47.75086626,54.91609586
HIGH,2019,PADD 5,HEAVY,SWEET,6,1219.45488,47.75086626,47.75086626,54.91609586
HIGH,2019,U.S.,HEAVY,SWEET,0,506.787855,3.016083536,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SWEET,1,2097.808864,12.48484295,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SWEET,2,488.60624,2.907877964,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SWEET,3,1847.02614,10.99234142,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SWEET,4,3894.888475,23.17993395,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SWEET,5,353.2636,2.102403436,45.31651675,54.91609586
HIGH,2019,U.S.,HEAVY,SWEET,6,7614.46427,45.31651675,45.31651675,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SWEET,0,24.2991,2.684967108,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SWEET,1,486.75375,53.78461788,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SWEET,2,0,0,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SWEET,3,145.236,16.04807927,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SWEET,4,115.9095,12.80760172,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SWEET,5,0,0,14.67473402,54.91609586
REFERENCE,2019,PADD 1,HEAVY,SWEET,6,132.80715,14.67473402,14.67473402,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SWEET,0,23.011185,0.613639812,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SWEET,1,566.8817142,15.11704802,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SWEET,2,0,0,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SWEET,3,477.7227,12.73944249,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SWEET,4,1477.159665,39.39145157,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SWEET,5,0,0,32.1384181,54.91609586
REFERENCE,2019,PADD 2,HEAVY,SWEET,6,1205.17455,32.1384181,32.1384181,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SWEET,0,272.4258,3.038489587,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SWEET,1,633.0198,7.060359447,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SWEET,2,272.15624,3.035483061,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SWEET,3,929.223,10.36404925,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SWEET,4,1900.3612,21.19559791,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SWEET,5,34.96,0.389924875,54.91609586,54.91609586
REFERENCE,2019,PADD 3,HEAVY,SWEET,6,4923.6836,54.91609586,54.91609586,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SWEET,0,13.69197,2.179297043,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SWEET,1,212.2416,33.78166118,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SWEET,2,0,0,21.22385465,54.91609586
REFERENCE,2019,PADD 4,HEAVY,SWEET,3,66.62844,10.60498689,21.22385465,54.91609586
